ID,question_type,question,context,PREDICTED_ANSWER
EIS01388,closed,Are naturalized plants included in the definition of biological resources?,"3.4 Biological Resources
Biological resources include native or naturalized plants and animals and the habitats (e.g., grasslands, forests, wetlands) in which they exist. Protected and sensitive biological resources include Endangered Species Act (ESA) listed species (threatened or endangered) as well as those that are proposed or candidates for ESA-listing, as designated by the U.S. Fish and Wildlife Service (USFWS) (terrestrial and freshwater organisms), and migratory birds. Migratory birds are protected species under the Migratory Bird Treaty Act (MBTA). Sensitive habitats include areas designated or proposed by USFWS as critical habitat protected by the ESA and as sensitive ecological areas designated by State or other federal rulings. Sensitive habitats also include wetlands, plant communities that are unusual or limited in distribution, and important seasonal use areas for wildlife (e.g., migration routes, breeding areas, and crucial summer and winter habitats).
Endangered Species Act. The ESA (16 USC § 1531 et seq.) established a federal program to protect and recover imperiled species and the ecosystems upon which they depend. The ESA requires federal agencies, in consultation with USFWS, to ensure that actions they authorize, fund, or carry out are not likely to jeopardize the continued existence of any listed species or result in the destruction or adverse modification of designated critical habitat of such species. Under the ESA, ""jeopardy"" occurs when an action is reasonably expected, directly or indirectly, to diminish numbers, reproduction, or distribution of a species so that the likelihood of survival and recovery in the wild is appreciably reduced. The ESA defines an ""endangered species"" as any species in danger of extinction throughout all or a significant portion of its range. The ESA defines a ""threatened species"" as any species likely to become an endangered species in the foreseeable future. The ESA also prohibits any action that causes a ""take"" of any listed animal. ""Take"" is defined as, ""to harass, harm, pursue, hunt, shoot, wound, kill, trap, capture, or collect or attempt to engage in any such conduct."" Listed plants are not protected from take, although it is illegal to collect or maliciously harm them on federal land.
Critical habitat is designated if USFWS determines that the habitat is essential to the conservation of a threatened or endangered species. Federal agencies must ensure that their activities do not adversely modify designated critical habitat to the point that it would no longer aid in the species' recovery.",Yes
EIS01389,closed,Does the ESA apply to all animal species worldwide?,"3.4 Biological Resources
Biological resources include native or naturalized plants and animals and the habitats (e.g., grasslands, forests, wetlands) in which they exist. Protected and sensitive biological resources include Endangered Species Act (ESA) listed species (threatened or endangered) as well as those that are proposed or candidates for ESA-listing, as designated by the U.S. Fish and Wildlife Service (USFWS) (terrestrial and freshwater organisms), and migratory birds. Migratory birds are protected species under the Migratory Bird Treaty Act (MBTA). Sensitive habitats include areas designated or proposed by USFWS as critical habitat protected by the ESA and as sensitive ecological areas designated by State or other federal rulings. Sensitive habitats also include wetlands, plant communities that are unusual or limited in distribution, and important seasonal use areas for wildlife (e.g., migration routes, breeding areas, and crucial summer and winter habitats).
Endangered Species Act. The ESA (16 USC § 1531 et seq.) established a federal program to protect and recover imperiled species and the ecosystems upon which they depend. The ESA requires federal agencies, in consultation with USFWS, to ensure that actions they authorize, fund, or carry out are not likely to jeopardize the continued existence of any listed species or result in the destruction or adverse modification of designated critical habitat of such species. Under the ESA, ""jeopardy"" occurs when an action is reasonably expected, directly or indirectly, to diminish numbers, reproduction, or distribution of a species so that the likelihood of survival and recovery in the wild is appreciably reduced. The ESA defines an ""endangered species"" as any species in danger of extinction throughout all or a significant portion of its range. The ESA defines a ""threatened species"" as any species likely to become an endangered species in the foreseeable future. The ESA also prohibits any action that causes a ""take"" of any listed animal. ""Take"" is defined as, ""to harass, harm, pursue, hunt, shoot, wound, kill, trap, capture, or collect or attempt to engage in any such conduct."" Listed plants are not protected from take, although it is illegal to collect or maliciously harm them on federal land.
Critical habitat is designated if USFWS determines that the habitat is essential to the conservation of a threatened or endangered species. Federal agencies must ensure that their activities do not adversely modify designated critical habitat to the point that it would no longer aid in the species' recovery.",No
EIS01390,comparison,How does the protection for listed plants differ under the ESA compared to that for listed animals?,"3.4 Biological Resources
Biological resources include native or naturalized plants and animals and the habitats (e.g., grasslands, forests, wetlands) in which they exist. Protected and sensitive biological resources include Endangered Species Act (ESA) listed species (threatened or endangered) as well as those that are proposed or candidates for ESA-listing, as designated by the U.S. Fish and Wildlife Service (USFWS) (terrestrial and freshwater organisms), and migratory birds. Migratory birds are protected species under the Migratory Bird Treaty Act (MBTA). Sensitive habitats include areas designated or proposed by USFWS as critical habitat protected by the ESA and as sensitive ecological areas designated by State or other federal rulings. Sensitive habitats also include wetlands, plant communities that are unusual or limited in distribution, and important seasonal use areas for wildlife (e.g., migration routes, breeding areas, and crucial summer and winter habitats).
Endangered Species Act. The ESA (16 USC § 1531 et seq.) established a federal program to protect and recover imperiled species and the ecosystems upon which they depend. The ESA requires federal agencies, in consultation with USFWS, to ensure that actions they authorize, fund, or carry out are not likely to jeopardize the continued existence of any listed species or result in the destruction or adverse modification of designated critical habitat of such species. Under the ESA, ""jeopardy"" occurs when an action is reasonably expected, directly or indirectly, to diminish numbers, reproduction, or distribution of a species so that the likelihood of survival and recovery in the wild is appreciably reduced. The ESA defines an ""endangered species"" as any species in danger of extinction throughout all or a significant portion of its range. The ESA defines a ""threatened species"" as any species likely to become an endangered species in the foreseeable future. The ESA also prohibits any action that causes a ""take"" of any listed animal. ""Take"" is defined as, ""to harass, harm, pursue, hunt, shoot, wound, kill, trap, capture, or collect or attempt to engage in any such conduct."" Listed plants are not protected from take, although it is illegal to collect or maliciously harm them on federal land.
Critical habitat is designated if USFWS determines that the habitat is essential to the conservation of a threatened or endangered species. Federal agencies must ensure that their activities do not adversely modify designated critical habitat to the point that it would no longer aid in the species' recovery.","Listed plants are not protected from take under the ESA, meaning it is not illegal to collect or harm them, except on federal land where such actions are prohibited. In contrast, the ESA prohibits any action that causes a ""take"" of any listed animal, which includes harassing, harming, pursuing, hunting, shooting, wounding, killing, trapping, capturing, or collecting the animal, or attempting to engage in such conduct."
EIS01391,convergent,What acts are prohibited under the ESA in relation to an 'endangered species' or a 'threatened species'?,"3.4 Biological Resources
Biological resources include native or naturalized plants and animals and the habitats (e.g., grasslands, forests, wetlands) in which they exist. Protected and sensitive biological resources include Endangered Species Act (ESA) listed species (threatened or endangered) as well as those that are proposed or candidates for ESA-listing, as designated by the U.S. Fish and Wildlife Service (USFWS) (terrestrial and freshwater organisms), and migratory birds. Migratory birds are protected species under the Migratory Bird Treaty Act (MBTA). Sensitive habitats include areas designated or proposed by USFWS as critical habitat protected by the ESA and as sensitive ecological areas designated by State or other federal rulings. Sensitive habitats also include wetlands, plant communities that are unusual or limited in distribution, and important seasonal use areas for wildlife (e.g., migration routes, breeding areas, and crucial summer and winter habitats).
Endangered Species Act. The ESA (16 USC § 1531 et seq.) established a federal program to protect and recover imperiled species and the ecosystems upon which they depend. The ESA requires federal agencies, in consultation with USFWS, to ensure that actions they authorize, fund, or carry out are not likely to jeopardize the continued existence of any listed species or result in the destruction or adverse modification of designated critical habitat of such species. Under the ESA, ""jeopardy"" occurs when an action is reasonably expected, directly or indirectly, to diminish numbers, reproduction, or distribution of a species so that the likelihood of survival and recovery in the wild is appreciably reduced. The ESA defines an ""endangered species"" as any species in danger of extinction throughout all or a significant portion of its range. The ESA defines a ""threatened species"" as any species likely to become an endangered species in the foreseeable future. The ESA also prohibits any action that causes a ""take"" of any listed animal. ""Take"" is defined as, ""to harass, harm, pursue, hunt, shoot, wound, kill, trap, capture, or collect or attempt to engage in any such conduct."" Listed plants are not protected from take, although it is illegal to collect or maliciously harm them on federal land.
Critical habitat is designated if USFWS determines that the habitat is essential to the conservation of a threatened or endangered species. Federal agencies must ensure that their activities do not adversely modify designated critical habitat to the point that it would no longer aid in the species' recovery.","The ESA prohibits any action that causes a ""take"" of any listed animal, which includes harassing, harming, pursuing, hunting, shooting, wounding, killing, trapping, capturing, or collecting the species, or attempting to engage in such conduct. Additionally, it is illegal to collect or maliciously harm listed plants on federal land."
EIS01392,convergent,What are the requirements of federal agencies under the ESA regarding actions that might affect endangered or threatened species and their critical habitat?,"3.4 Biological Resources
Biological resources include native or naturalized plants and animals and the habitats (e.g., grasslands, forests, wetlands) in which they exist. Protected and sensitive biological resources include Endangered Species Act (ESA) listed species (threatened or endangered) as well as those that are proposed or candidates for ESA-listing, as designated by the U.S. Fish and Wildlife Service (USFWS) (terrestrial and freshwater organisms), and migratory birds. Migratory birds are protected species under the Migratory Bird Treaty Act (MBTA). Sensitive habitats include areas designated or proposed by USFWS as critical habitat protected by the ESA and as sensitive ecological areas designated by State or other federal rulings. Sensitive habitats also include wetlands, plant communities that are unusual or limited in distribution, and important seasonal use areas for wildlife (e.g., migration routes, breeding areas, and crucial summer and winter habitats).
Endangered Species Act. The ESA (16 USC § 1531 et seq.) established a federal program to protect and recover imperiled species and the ecosystems upon which they depend. The ESA requires federal agencies, in consultation with USFWS, to ensure that actions they authorize, fund, or carry out are not likely to jeopardize the continued existence of any listed species or result in the destruction or adverse modification of designated critical habitat of such species. Under the ESA, ""jeopardy"" occurs when an action is reasonably expected, directly or indirectly, to diminish numbers, reproduction, or distribution of a species so that the likelihood of survival and recovery in the wild is appreciably reduced. The ESA defines an ""endangered species"" as any species in danger of extinction throughout all or a significant portion of its range. The ESA defines a ""threatened species"" as any species likely to become an endangered species in the foreseeable future. The ESA also prohibits any action that causes a ""take"" of any listed animal. ""Take"" is defined as, ""to harass, harm, pursue, hunt, shoot, wound, kill, trap, capture, or collect or attempt to engage in any such conduct."" Listed plants are not protected from take, although it is illegal to collect or maliciously harm them on federal land.
Critical habitat is designated if USFWS determines that the habitat is essential to the conservation of a threatened or endangered species. Federal agencies must ensure that their activities do not adversely modify designated critical habitat to the point that it would no longer aid in the species' recovery.","Under the Endangered Species Act (ESA), federal agencies are required to consult with the U.S. Fish and Wildlife Service to ensure that any actions they authorize, fund, or carry out do not jeopardize the continued existence of listed endangered or threatened species, or result in the destruction or adverse modification of their designated critical habitat. Agencies must also ensure their activities do not cause a ""take"" of any listed animal species, which includes harassing, harming, pursuing, hunting, shooting, wounding, killing, trapping, capturing, or collecting the species."
EIS01393,divergent,"What potential conflicts can arise when designating land as critical habitat, and how might they be resolved in a way that balances environmental needs with human interests?","3.4 Biological Resources
Biological resources include native or naturalized plants and animals and the habitats (e.g., grasslands, forests, wetlands) in which they exist. Protected and sensitive biological resources include Endangered Species Act (ESA) listed species (threatened or endangered) as well as those that are proposed or candidates for ESA-listing, as designated by the U.S. Fish and Wildlife Service (USFWS) (terrestrial and freshwater organisms), and migratory birds. Migratory birds are protected species under the Migratory Bird Treaty Act (MBTA). Sensitive habitats include areas designated or proposed by USFWS as critical habitat protected by the ESA and as sensitive ecological areas designated by State or other federal rulings. Sensitive habitats also include wetlands, plant communities that are unusual or limited in distribution, and important seasonal use areas for wildlife (e.g., migration routes, breeding areas, and crucial summer and winter habitats).
Endangered Species Act. The ESA (16 USC § 1531 et seq.) established a federal program to protect and recover imperiled species and the ecosystems upon which they depend. The ESA requires federal agencies, in consultation with USFWS, to ensure that actions they authorize, fund, or carry out are not likely to jeopardize the continued existence of any listed species or result in the destruction or adverse modification of designated critical habitat of such species. Under the ESA, ""jeopardy"" occurs when an action is reasonably expected, directly or indirectly, to diminish numbers, reproduction, or distribution of a species so that the likelihood of survival and recovery in the wild is appreciably reduced. The ESA defines an ""endangered species"" as any species in danger of extinction throughout all or a significant portion of its range. The ESA defines a ""threatened species"" as any species likely to become an endangered species in the foreseeable future. The ESA also prohibits any action that causes a ""take"" of any listed animal. ""Take"" is defined as, ""to harass, harm, pursue, hunt, shoot, wound, kill, trap, capture, or collect or attempt to engage in any such conduct."" Listed plants are not protected from take, although it is illegal to collect or maliciously harm them on federal land.
Critical habitat is designated if USFWS determines that the habitat is essential to the conservation of a threatened or endangered species. Federal agencies must ensure that their activities do not adversely modify designated critical habitat to the point that it would no longer aid in the species' recovery.","Potential conflicts can arise when designating critical habitat for protected species, as it may restrict human activities like development, resource extraction, or recreation in those areas. To resolve these conflicts, a balanced approach should involve:

1. Thorough scientific assessment to delineate the minimum habitat needed for species conservation.

2. Stakeholder engagement to understand and address socioeconomic concerns early in the process. 

3. Exploring options to allow compatible human uses that don't impair the habitat's essential functions.

4. Developing management plans with clear guidelines and flexibility for adaptive management.

5. Incentive programs to promote voluntary conservation efforts on private lands.

6. Mitigation strategies to offset unavoidable impacts and achieve net conservation benefits.

7. Ongoing monitoring and adjustment to ensure the habitat designation is effective but not overly restrictive.

Collaborative problem-solving among agencies, landowners, and interest groups is key to finding workable compromises that sustain both ecological integrity and human wellbeing. Solutions should be case-specific, science-based, and strive for long-term coexistence between native species and human communities."
EIS01394,divergent,"How do you think climate change might affect the implementation of the ESA and the recovery of imperiled species, and what strategies could be adopted to address these challenges?","3.4 Biological Resources
Biological resources include native or naturalized plants and animals and the habitats (e.g., grasslands, forests, wetlands) in which they exist. Protected and sensitive biological resources include Endangered Species Act (ESA) listed species (threatened or endangered) as well as those that are proposed or candidates for ESA-listing, as designated by the U.S. Fish and Wildlife Service (USFWS) (terrestrial and freshwater organisms), and migratory birds. Migratory birds are protected species under the Migratory Bird Treaty Act (MBTA). Sensitive habitats include areas designated or proposed by USFWS as critical habitat protected by the ESA and as sensitive ecological areas designated by State or other federal rulings. Sensitive habitats also include wetlands, plant communities that are unusual or limited in distribution, and important seasonal use areas for wildlife (e.g., migration routes, breeding areas, and crucial summer and winter habitats).
Endangered Species Act. The ESA (16 USC § 1531 et seq.) established a federal program to protect and recover imperiled species and the ecosystems upon which they depend. The ESA requires federal agencies, in consultation with USFWS, to ensure that actions they authorize, fund, or carry out are not likely to jeopardize the continued existence of any listed species or result in the destruction or adverse modification of designated critical habitat of such species. Under the ESA, ""jeopardy"" occurs when an action is reasonably expected, directly or indirectly, to diminish numbers, reproduction, or distribution of a species so that the likelihood of survival and recovery in the wild is appreciably reduced. The ESA defines an ""endangered species"" as any species in danger of extinction throughout all or a significant portion of its range. The ESA defines a ""threatened species"" as any species likely to become an endangered species in the foreseeable future. The ESA also prohibits any action that causes a ""take"" of any listed animal. ""Take"" is defined as, ""to harass, harm, pursue, hunt, shoot, wound, kill, trap, capture, or collect or attempt to engage in any such conduct."" Listed plants are not protected from take, although it is illegal to collect or maliciously harm them on federal land.
Critical habitat is designated if USFWS determines that the habitat is essential to the conservation of a threatened or endangered species. Federal agencies must ensure that their activities do not adversely modify designated critical habitat to the point that it would no longer aid in the species' recovery.","Climate change is likely to pose significant challenges to the recovery of imperiled species and the implementation of the Endangered Species Act (ESA). Rising temperatures, altered precipitation patterns, and more frequent extreme weather events could lead to habitat loss, fragmentation, and degradation, making it harder for threatened and endangered species to survive and recover.

To address these challenges, several strategies could be adopted:

1. Incorporating climate change projections into species recovery plans and critical habitat designations to ensure long-term resilience.

2. Prioritizing the protection and restoration of ecosystem connectivity to facilitate species migration and adaptation in response to changing conditions.

3. Enhancing collaboration among federal, state, and local agencies, as well as private landowners, to implement landscape-scale conservation measures that account for climate change impacts.

4. Investing in research to better understand the specific vulnerabilities of imperiled species to climate change and develop targeted conservation strategies.

5. Promoting nature-based solutions, such as wetland restoration and reforestation, that can simultaneously benefit species recovery and mitigate the effects of climate change.

By proactively addressing the impacts of climate change, we can improve the effectiveness of the ESA and give imperiled species a better chance at long-term survival and recovery."
EIS01395,inference,"If a project were to take place in an area designated as critical habitat by the USFWS, what would be the likely requirement for the federal agency overseeing the project?","3.4 Biological Resources
Biological resources include native or naturalized plants and animals and the habitats (e.g., grasslands, forests, wetlands) in which they exist. Protected and sensitive biological resources include Endangered Species Act (ESA) listed species (threatened or endangered) as well as those that are proposed or candidates for ESA-listing, as designated by the U.S. Fish and Wildlife Service (USFWS) (terrestrial and freshwater organisms), and migratory birds. Migratory birds are protected species under the Migratory Bird Treaty Act (MBTA). Sensitive habitats include areas designated or proposed by USFWS as critical habitat protected by the ESA and as sensitive ecological areas designated by State or other federal rulings. Sensitive habitats also include wetlands, plant communities that are unusual or limited in distribution, and important seasonal use areas for wildlife (e.g., migration routes, breeding areas, and crucial summer and winter habitats).
Endangered Species Act. The ESA (16 USC § 1531 et seq.) established a federal program to protect and recover imperiled species and the ecosystems upon which they depend. The ESA requires federal agencies, in consultation with USFWS, to ensure that actions they authorize, fund, or carry out are not likely to jeopardize the continued existence of any listed species or result in the destruction or adverse modification of designated critical habitat of such species. Under the ESA, ""jeopardy"" occurs when an action is reasonably expected, directly or indirectly, to diminish numbers, reproduction, or distribution of a species so that the likelihood of survival and recovery in the wild is appreciably reduced. The ESA defines an ""endangered species"" as any species in danger of extinction throughout all or a significant portion of its range. The ESA defines a ""threatened species"" as any species likely to become an endangered species in the foreseeable future. The ESA also prohibits any action that causes a ""take"" of any listed animal. ""Take"" is defined as, ""to harass, harm, pursue, hunt, shoot, wound, kill, trap, capture, or collect or attempt to engage in any such conduct."" Listed plants are not protected from take, although it is illegal to collect or maliciously harm them on federal land.
Critical habitat is designated if USFWS determines that the habitat is essential to the conservation of a threatened or endangered species. Federal agencies must ensure that their activities do not adversely modify designated critical habitat to the point that it would no longer aid in the species' recovery.","If a project were to take place in an area designated as critical habitat by the USFWS, the federal agency overseeing the project would likely be required to consult with the USFWS to ensure that the project's actions do not jeopardize the continued existence of any listed species or result in the destruction or adverse modification of the designated critical habitat."
EIS01396,inference,What might 'jeopardy' to a species mean in terms of a federal project impacting its ecosystem?,"3.4 Biological Resources
Biological resources include native or naturalized plants and animals and the habitats (e.g., grasslands, forests, wetlands) in which they exist. Protected and sensitive biological resources include Endangered Species Act (ESA) listed species (threatened or endangered) as well as those that are proposed or candidates for ESA-listing, as designated by the U.S. Fish and Wildlife Service (USFWS) (terrestrial and freshwater organisms), and migratory birds. Migratory birds are protected species under the Migratory Bird Treaty Act (MBTA). Sensitive habitats include areas designated or proposed by USFWS as critical habitat protected by the ESA and as sensitive ecological areas designated by State or other federal rulings. Sensitive habitats also include wetlands, plant communities that are unusual or limited in distribution, and important seasonal use areas for wildlife (e.g., migration routes, breeding areas, and crucial summer and winter habitats).
Endangered Species Act. The ESA (16 USC § 1531 et seq.) established a federal program to protect and recover imperiled species and the ecosystems upon which they depend. The ESA requires federal agencies, in consultation with USFWS, to ensure that actions they authorize, fund, or carry out are not likely to jeopardize the continued existence of any listed species or result in the destruction or adverse modification of designated critical habitat of such species. Under the ESA, ""jeopardy"" occurs when an action is reasonably expected, directly or indirectly, to diminish numbers, reproduction, or distribution of a species so that the likelihood of survival and recovery in the wild is appreciably reduced. The ESA defines an ""endangered species"" as any species in danger of extinction throughout all or a significant portion of its range. The ESA defines a ""threatened species"" as any species likely to become an endangered species in the foreseeable future. The ESA also prohibits any action that causes a ""take"" of any listed animal. ""Take"" is defined as, ""to harass, harm, pursue, hunt, shoot, wound, kill, trap, capture, or collect or attempt to engage in any such conduct."" Listed plants are not protected from take, although it is illegal to collect or maliciously harm them on federal land.
Critical habitat is designated if USFWS determines that the habitat is essential to the conservation of a threatened or endangered species. Federal agencies must ensure that their activities do not adversely modify designated critical habitat to the point that it would no longer aid in the species' recovery.","In the context of a federal project potentially impacting an ecosystem, ""jeopardy"" to a species means that the project is reasonably expected to reduce the species' numbers, reproduction, or distribution to the extent that its chances of survival and recovery in the wild are significantly diminished. This determination is made through consultation with the U.S. Fish and Wildlife Service under the Endangered Species Act."
EIS01397,process,How does the ESA establish a federal program for the protection and recovery of imperiled species and ecosystems?,"3.4 Biological Resources
Biological resources include native or naturalized plants and animals and the habitats (e.g., grasslands, forests, wetlands) in which they exist. Protected and sensitive biological resources include Endangered Species Act (ESA) listed species (threatened or endangered) as well as those that are proposed or candidates for ESA-listing, as designated by the U.S. Fish and Wildlife Service (USFWS) (terrestrial and freshwater organisms), and migratory birds. Migratory birds are protected species under the Migratory Bird Treaty Act (MBTA). Sensitive habitats include areas designated or proposed by USFWS as critical habitat protected by the ESA and as sensitive ecological areas designated by State or other federal rulings. Sensitive habitats also include wetlands, plant communities that are unusual or limited in distribution, and important seasonal use areas for wildlife (e.g., migration routes, breeding areas, and crucial summer and winter habitats).
Endangered Species Act. The ESA (16 USC § 1531 et seq.) established a federal program to protect and recover imperiled species and the ecosystems upon which they depend. The ESA requires federal agencies, in consultation with USFWS, to ensure that actions they authorize, fund, or carry out are not likely to jeopardize the continued existence of any listed species or result in the destruction or adverse modification of designated critical habitat of such species. Under the ESA, ""jeopardy"" occurs when an action is reasonably expected, directly or indirectly, to diminish numbers, reproduction, or distribution of a species so that the likelihood of survival and recovery in the wild is appreciably reduced. The ESA defines an ""endangered species"" as any species in danger of extinction throughout all or a significant portion of its range. The ESA defines a ""threatened species"" as any species likely to become an endangered species in the foreseeable future. The ESA also prohibits any action that causes a ""take"" of any listed animal. ""Take"" is defined as, ""to harass, harm, pursue, hunt, shoot, wound, kill, trap, capture, or collect or attempt to engage in any such conduct."" Listed plants are not protected from take, although it is illegal to collect or maliciously harm them on federal land.
Critical habitat is designated if USFWS determines that the habitat is essential to the conservation of a threatened or endangered species. Federal agencies must ensure that their activities do not adversely modify designated critical habitat to the point that it would no longer aid in the species' recovery.","The Endangered Species Act (ESA) establishes a federal program to protect and recover imperiled species and their ecosystems by requiring federal agencies to consult with the U.S. Fish and Wildlife Service to ensure their actions do not jeopardize the continued existence of listed species or destroy or adversely modify their critical habitat. The ESA prohibits any action that causes a ""take"" of any listed animal and defines ""endangered"" and ""threatened"" species. Critical habitat essential to the conservation of a listed species is also designated and protected under the ESA."
EIS01398,process,What actions must federal agencies take under the Endangered Species Act (ESA) regarding species listed as endangered or threatened?,"3.4 Biological Resources
Biological resources include native or naturalized plants and animals and the habitats (e.g., grasslands, forests, wetlands) in which they exist. Protected and sensitive biological resources include Endangered Species Act (ESA) listed species (threatened or endangered) as well as those that are proposed or candidates for ESA-listing, as designated by the U.S. Fish and Wildlife Service (USFWS) (terrestrial and freshwater organisms), and migratory birds. Migratory birds are protected species under the Migratory Bird Treaty Act (MBTA). Sensitive habitats include areas designated or proposed by USFWS as critical habitat protected by the ESA and as sensitive ecological areas designated by State or other federal rulings. Sensitive habitats also include wetlands, plant communities that are unusual or limited in distribution, and important seasonal use areas for wildlife (e.g., migration routes, breeding areas, and crucial summer and winter habitats).
Endangered Species Act. The ESA (16 USC § 1531 et seq.) established a federal program to protect and recover imperiled species and the ecosystems upon which they depend. The ESA requires federal agencies, in consultation with USFWS, to ensure that actions they authorize, fund, or carry out are not likely to jeopardize the continued existence of any listed species or result in the destruction or adverse modification of designated critical habitat of such species. Under the ESA, ""jeopardy"" occurs when an action is reasonably expected, directly or indirectly, to diminish numbers, reproduction, or distribution of a species so that the likelihood of survival and recovery in the wild is appreciably reduced. The ESA defines an ""endangered species"" as any species in danger of extinction throughout all or a significant portion of its range. The ESA defines a ""threatened species"" as any species likely to become an endangered species in the foreseeable future. The ESA also prohibits any action that causes a ""take"" of any listed animal. ""Take"" is defined as, ""to harass, harm, pursue, hunt, shoot, wound, kill, trap, capture, or collect or attempt to engage in any such conduct."" Listed plants are not protected from take, although it is illegal to collect or maliciously harm them on federal land.
Critical habitat is designated if USFWS determines that the habitat is essential to the conservation of a threatened or endangered species. Federal agencies must ensure that their activities do not adversely modify designated critical habitat to the point that it would no longer aid in the species' recovery.","Under the Endangered Species Act (ESA), federal agencies must consult with the U.S. Fish and Wildlife Service to ensure their actions are not likely to jeopardize the continued existence of any listed species or adversely modify their designated critical habitat. Agencies must also ensure their activities do not cause a ""take"" of any listed animal species, which includes harassing, harming, pursuing, hunting, shooting, wounding, killing, trapping, capturing, or collecting such species."
EIS01399,recall,Which Act established a federal program to protect and recover imperiled species and the ecosystems upon which they depend?,"3.4 Biological Resources
Biological resources include native or naturalized plants and animals and the habitats (e.g., grasslands, forests, wetlands) in which they exist. Protected and sensitive biological resources include Endangered Species Act (ESA) listed species (threatened or endangered) as well as those that are proposed or candidates for ESA-listing, as designated by the U.S. Fish and Wildlife Service (USFWS) (terrestrial and freshwater organisms), and migratory birds. Migratory birds are protected species under the Migratory Bird Treaty Act (MBTA). Sensitive habitats include areas designated or proposed by USFWS as critical habitat protected by the ESA and as sensitive ecological areas designated by State or other federal rulings. Sensitive habitats also include wetlands, plant communities that are unusual or limited in distribution, and important seasonal use areas for wildlife (e.g., migration routes, breeding areas, and crucial summer and winter habitats).
Endangered Species Act. The ESA (16 USC § 1531 et seq.) established a federal program to protect and recover imperiled species and the ecosystems upon which they depend. The ESA requires federal agencies, in consultation with USFWS, to ensure that actions they authorize, fund, or carry out are not likely to jeopardize the continued existence of any listed species or result in the destruction or adverse modification of designated critical habitat of such species. Under the ESA, ""jeopardy"" occurs when an action is reasonably expected, directly or indirectly, to diminish numbers, reproduction, or distribution of a species so that the likelihood of survival and recovery in the wild is appreciably reduced. The ESA defines an ""endangered species"" as any species in danger of extinction throughout all or a significant portion of its range. The ESA defines a ""threatened species"" as any species likely to become an endangered species in the foreseeable future. The ESA also prohibits any action that causes a ""take"" of any listed animal. ""Take"" is defined as, ""to harass, harm, pursue, hunt, shoot, wound, kill, trap, capture, or collect or attempt to engage in any such conduct."" Listed plants are not protected from take, although it is illegal to collect or maliciously harm them on federal land.
Critical habitat is designated if USFWS determines that the habitat is essential to the conservation of a threatened or endangered species. Federal agencies must ensure that their activities do not adversely modify designated critical habitat to the point that it would no longer aid in the species' recovery.",The Endangered Species Act (ESA) established a federal program to protect and recover imperiled species and the ecosystems upon which they depend.
EIS01400,recall,What is the purpose of the Endangered Species Act according to the provided text?,"3.4 Biological Resources
Biological resources include native or naturalized plants and animals and the habitats (e.g., grasslands, forests, wetlands) in which they exist. Protected and sensitive biological resources include Endangered Species Act (ESA) listed species (threatened or endangered) as well as those that are proposed or candidates for ESA-listing, as designated by the U.S. Fish and Wildlife Service (USFWS) (terrestrial and freshwater organisms), and migratory birds. Migratory birds are protected species under the Migratory Bird Treaty Act (MBTA). Sensitive habitats include areas designated or proposed by USFWS as critical habitat protected by the ESA and as sensitive ecological areas designated by State or other federal rulings. Sensitive habitats also include wetlands, plant communities that are unusual or limited in distribution, and important seasonal use areas for wildlife (e.g., migration routes, breeding areas, and crucial summer and winter habitats).
Endangered Species Act. The ESA (16 USC § 1531 et seq.) established a federal program to protect and recover imperiled species and the ecosystems upon which they depend. The ESA requires federal agencies, in consultation with USFWS, to ensure that actions they authorize, fund, or carry out are not likely to jeopardize the continued existence of any listed species or result in the destruction or adverse modification of designated critical habitat of such species. Under the ESA, ""jeopardy"" occurs when an action is reasonably expected, directly or indirectly, to diminish numbers, reproduction, or distribution of a species so that the likelihood of survival and recovery in the wild is appreciably reduced. The ESA defines an ""endangered species"" as any species in danger of extinction throughout all or a significant portion of its range. The ESA defines a ""threatened species"" as any species likely to become an endangered species in the foreseeable future. The ESA also prohibits any action that causes a ""take"" of any listed animal. ""Take"" is defined as, ""to harass, harm, pursue, hunt, shoot, wound, kill, trap, capture, or collect or attempt to engage in any such conduct."" Listed plants are not protected from take, although it is illegal to collect or maliciously harm them on federal land.
Critical habitat is designated if USFWS determines that the habitat is essential to the conservation of a threatened or endangered species. Federal agencies must ensure that their activities do not adversely modify designated critical habitat to the point that it would no longer aid in the species' recovery.","According to the text, the purpose of the Endangered Species Act (ESA) is to protect and recover imperiled species and the ecosystems upon which they depend. The ESA requires federal agencies to ensure their actions do not jeopardize the continued existence of any listed species or adversely modify their designated critical habitat."
