ID,question_type,question,context,PREDICTED_ANSWER
EIS01398,process,What actions must federal agencies take under the Endangered Species Act (ESA) regarding species listed as endangered or threatened?,"3.4 Biological Resources
Biological resources include native or naturalized plants and animals and the habitats (e.g., grasslands, forests, wetlands) in which they exist. Protected and sensitive biological resources include Endangered Species Act (ESA) listed species (threatened or endangered) as well as those that are proposed or candidates for ESA-listing, as designated by the U.S. Fish and Wildlife Service (USFWS) (terrestrial and freshwater organisms), and migratory birds. Migratory birds are protected species under the Migratory Bird Treaty Act (MBTA). Sensitive habitats include areas designated or proposed by USFWS as critical habitat protected by the ESA and as sensitive ecological areas designated by State or other federal rulings. Sensitive habitats also include wetlands, plant communities that are unusual or limited in distribution, and important seasonal use areas for wildlife (e.g., migration routes, breeding areas, and crucial summer and winter habitats).
Endangered Species Act. The ESA (16 USC § 1531 et seq.) established a federal program to protect and recover imperiled species and the ecosystems upon which they depend. The ESA requires federal agencies, in consultation with USFWS, to ensure that actions they authorize, fund, or carry out are not likely to jeopardize the continued existence of any listed species or result in the destruction or adverse modification of designated critical habitat of such species. Under the ESA, ""jeopardy"" occurs when an action is reasonably expected, directly or indirectly, to diminish numbers, reproduction, or distribution of a species so that the likelihood of survival and recovery in the wild is appreciably reduced. The ESA defines an ""endangered species"" as any species in danger of extinction throughout all or a significant portion of its range. The ESA defines a ""threatened species"" as any species likely to become an endangered species in the foreseeable future. The ESA also prohibits any action that causes a ""take"" of any listed animal. ""Take"" is defined as, ""to harass, harm, pursue, hunt, shoot, wound, kill, trap, capture, or collect or attempt to engage in any such conduct."" Listed plants are not protected from take, although it is illegal to collect or maliciously harm them on federal land.
Critical habitat is designated if USFWS determines that the habitat is essential to the conservation of a threatened or endangered species. Federal agencies must ensure that their activities do not adversely modify designated critical habitat to the point that it would no longer aid in the species' recovery.","Under the Endangered Species Act (ESA), federal agencies are required to ensure that any actions they authorize, fund, or carry out do not jeopardize the continued existence of any endangered or threatened species or result in the destruction or adverse modification of designated critical habitats. This involves consulting with the U.S. Fish and Wildlife Service (USFWS) to evaluate the potential impacts of their proposed actions. Additionally, federal activities must not cause a ""take"" of any listed animal species, which includes actions like harassment or harm."
EIS01399,recall,Which Act established a federal program to protect and recover imperiled species and the ecosystems upon which they depend?,"3.4 Biological Resources
Biological resources include native or naturalized plants and animals and the habitats (e.g., grasslands, forests, wetlands) in which they exist. Protected and sensitive biological resources include Endangered Species Act (ESA) listed species (threatened or endangered) as well as those that are proposed or candidates for ESA-listing, as designated by the U.S. Fish and Wildlife Service (USFWS) (terrestrial and freshwater organisms), and migratory birds. Migratory birds are protected species under the Migratory Bird Treaty Act (MBTA). Sensitive habitats include areas designated or proposed by USFWS as critical habitat protected by the ESA and as sensitive ecological areas designated by State or other federal rulings. Sensitive habitats also include wetlands, plant communities that are unusual or limited in distribution, and important seasonal use areas for wildlife (e.g., migration routes, breeding areas, and crucial summer and winter habitats).
Endangered Species Act. The ESA (16 USC § 1531 et seq.) established a federal program to protect and recover imperiled species and the ecosystems upon which they depend. The ESA requires federal agencies, in consultation with USFWS, to ensure that actions they authorize, fund, or carry out are not likely to jeopardize the continued existence of any listed species or result in the destruction or adverse modification of designated critical habitat of such species. Under the ESA, ""jeopardy"" occurs when an action is reasonably expected, directly or indirectly, to diminish numbers, reproduction, or distribution of a species so that the likelihood of survival and recovery in the wild is appreciably reduced. The ESA defines an ""endangered species"" as any species in danger of extinction throughout all or a significant portion of its range. The ESA defines a ""threatened species"" as any species likely to become an endangered species in the foreseeable future. The ESA also prohibits any action that causes a ""take"" of any listed animal. ""Take"" is defined as, ""to harass, harm, pursue, hunt, shoot, wound, kill, trap, capture, or collect or attempt to engage in any such conduct."" Listed plants are not protected from take, although it is illegal to collect or maliciously harm them on federal land.
Critical habitat is designated if USFWS determines that the habitat is essential to the conservation of a threatened or endangered species. Federal agencies must ensure that their activities do not adversely modify designated critical habitat to the point that it would no longer aid in the species' recovery.",The Endangered Species Enact (ESA) established a federal program to protect and recover imperiled species and the ecosystems upon which they depend.
EIS01400,recall,What is the purpose of the Endangered Species Act according to the provided text?,"3.4 Biological Resources
Biological resources include native or naturalized plants and animals and the habitats (e.g., grasslands, forests, wetlands) in which they exist. Protected and sensitive biological resources include Endangered Species Act (ESA) listed species (threatened or endangered) as well as those that are proposed or candidates for ESA-listing, as designated by the U.S. Fish and Wildlife Service (USFWS) (terrestrial and freshwater organisms), and migratory birds. Migratory birds are protected species under the Migratory Bird Treaty Act (MBTA). Sensitive habitats include areas designated or proposed by USFWS as critical habitat protected by the ESA and as sensitive ecological areas designated by State or other federal rulings. Sensitive habitats also include wetlands, plant communities that are unusual or limited in distribution, and important seasonal use areas for wildlife (e.g., migration routes, breeding areas, and crucial summer and winter habitats).
Endangered Species Act. The ESA (16 USC § 1531 et seq.) established a federal program to protect and recover imperiled species and the ecosystems upon which they depend. The ESA requires federal agencies, in consultation with USFWS, to ensure that actions they authorize, fund, or carry out are not likely to jeopardize the continued existence of any listed species or result in the destruction or adverse modification of designated critical habitat of such species. Under the ESA, ""jeopardy"" occurs when an action is reasonably expected, directly or indirectly, to diminish numbers, reproduction, or distribution of a species so that the likelihood of survival and recovery in the wild is appreciably reduced. The ESA defines an ""endangered species"" as any species in danger of extinction throughout all or a significant portion of its range. The ESA defines a ""threatened species"" as any species likely to become an endangered species in the foreseeable future. The ESA also prohibits any action that causes a ""take"" of any listed animal. ""Take"" is defined as, ""to harass, harm, pursue, hunt, shoot, wound, kill, trap, capture, or collect or attempt to engage in any such conduct."" Listed plants are not protected from take, although it is illegal to collect or maliciously harm them on federal land.
Critical habitat is designated if USFWS determines that the habitat is essential to the conservation of a threatened or endangered species. Federal agencies must ensure that their activities do not adversely modify designated critical habitat to the point that it would no longer aid in the species' recovery.","The purpose of the Endangered Species Act (ESA) is to protect and recover imperiled species and the ecosystems upon which they depend. The Act mandates federal agencies to ensure their actions do not jeopardize the existence of endangered or threatened species, or destroy or adversely modify their critical habitats."
EIS01401,closed,Are floodplains along rivers subject to periodic inundation?,"Floodplains.
Floodplains are low-level areas along rivers, stream channels, large wetlands, or coastal waters. Such lands might be subject to periodic or infrequent inundation due to rain or melting snow. Floodplain ecosystem functions include natural moderation of floods, flood storage and conveyance, groundwater recharge, and nutrient cycling.
The risk of flooding typically depends on local topography, the frequency of precipitation events, and the size of the watershed above the floodplain. Flood potential is evaluated by the Federal Emergency Management Agency (FEMA), which defines 100- and 500-year floodplains. The 100-year floodplain is an area that has a 1 percent chance of inundation by a flood event in a given year, while 500-year floodplains have a 0.2 percent chance of inundation in a given year. Certain facilities inherently pose too great a risk to be in either the 100- or 500-year floodplain, such as hospitals, schools, or storage buildings for irreplaceable records. Federal, state, and local regulations often limit floodplain development to passive uses, such as recreational and preservation activities, to reduce the risks to human health and safety.
EO 11988, Floodplain Management, requires federal agencies to determine whether a proposed action would occur within a floodplain. This determination typically involves review of FEMA Flood Insurance Rate Maps, which contain enough general information to determine the relationship of the project area to nearby floodplains. EO 11988 directs federal agencies to avoid floodplains unless the agency determines that no practicable alternative exists. Where the only practicable alternative is to site in a floodplain, the agency should develop measures to reduce and mitigate unavoidable impacts.",Yes
EIS01402,closed,Is the 100-year floodplain defined by FEMA as having a 5% annual chance of flooding?,"Floodplains.
Floodplains are low-level areas along rivers, stream channels, large wetlands, or coastal waters. Such lands might be subject to periodic or infrequent inundation due to rain or melting snow. Floodplain ecosystem functions include natural moderation of floods, flood storage and conveyance, groundwater recharge, and nutrient cycling.
The risk of flooding typically depends on local topography, the frequency of precipitation events, and the size of the watershed above the floodplain. Flood potential is evaluated by the Federal Emergency Management Agency (FEMA), which defines 100- and 500-year floodplains. The 100-year floodplain is an area that has a 1 percent chance of inundation by a flood event in a given year, while 500-year floodplains have a 0.2 percent chance of inundation in a given year. Certain facilities inherently pose too great a risk to be in either the 100- or 500-year floodplain, such as hospitals, schools, or storage buildings for irreplaceable records. Federal, state, and local regulations often limit floodplain development to passive uses, such as recreational and preservation activities, to reduce the risks to human health and safety.
EO 11988, Floodplain Management, requires federal agencies to determine whether a proposed action would occur within a floodplain. This determination typically involves review of FEMA Flood Insurance Rate Maps, which contain enough general information to determine the relationship of the project area to nearby floodplains. EO 11988 directs federal agencies to avoid floodplains unless the agency determines that no practicable alternative exists. Where the only practicable alternative is to site in a floodplain, the agency should develop measures to reduce and mitigate unavoidable impacts.",No
EIS01403,closed,Does FEMA define the 500-year floodplain as having a 0.1% chance of flooding?,"Floodplains.
Floodplains are low-level areas along rivers, stream channels, large wetlands, or coastal waters. Such lands might be subject to periodic or infrequent inundation due to rain or melting snow. Floodplain ecosystem functions include natural moderation of floods, flood storage and conveyance, groundwater recharge, and nutrient cycling.
The risk of flooding typically depends on local topography, the frequency of precipitation events, and the size of the watershed above the floodplain. Flood potential is evaluated by the Federal Emergency Management Agency (FEMA), which defines 100- and 500-year floodplains. The 100-year floodplain is an area that has a 1 percent chance of inundation by a flood event in a given year, while 500-year floodplains have a 0.2 percent chance of inundation in a given year. Certain facilities inherently pose too great a risk to be in either the 100- or 500-year floodplain, such as hospitals, schools, or storage buildings for irreplaceable records. Federal, state, and local regulations often limit floodplain development to passive uses, such as recreational and preservation activities, to reduce the risks to human health and safety.
EO 11988, Floodplain Management, requires federal agencies to determine whether a proposed action would occur within a floodplain. This determination typically involves review of FEMA Flood Insurance Rate Maps, which contain enough general information to determine the relationship of the project area to nearby floodplains. EO 11988 directs federal agencies to avoid floodplains unless the agency determines that no practicable alternative exists. Where the only practicable alternative is to site in a floodplain, the agency should develop measures to reduce and mitigate unavoidable impacts.",No
EIS01404,closed,Are schools considered to be at risk in the 500-year floodplain?,"Floodplains.
Floodplains are low-level areas along rivers, stream channels, large wetlands, or coastal waters. Such lands might be subject to periodic or infrequent inundation due to rain or melting snow. Floodplain ecosystem functions include natural moderation of floods, flood storage and conveyance, groundwater recharge, and nutrient cycling.
The risk of flooding typically depends on local topography, the frequency of precipitation events, and the size of the watershed above the floodplain. Flood potential is evaluated by the Federal Emergency Management Agency (FEMA), which defines 100- and 500-year floodplains. The 100-year floodplain is an area that has a 1 percent chance of inundation by a flood event in a given year, while 500-year floodplains have a 0.2 percent chance of inundation in a given year. Certain facilities inherently pose too great a risk to be in either the 100- or 500-year floodplain, such as hospitals, schools, or storage buildings for irreplaceable records. Federal, state, and local regulations often limit floodplain development to passive uses, such as recreational and preservation activities, to reduce the risks to human health and safety.
EO 11988, Floodplain Management, requires federal agencies to determine whether a proposed action would occur within a floodplain. This determination typically involves review of FEMA Flood Insurance Rate Maps, which contain enough general information to determine the relationship of the project area to nearby floodplains. EO 11988 directs federal agencies to avoid floodplains unless the agency determines that no practicable alternative exists. Where the only practicable alternative is to site in a floodplain, the agency should develop measures to reduce and mitigate unavoidable impacts.",Yes
EIS01405,closed,Does EO 11988 require federal agencies to avoid siting a proposed action within a floodplain whenever possible?,"Floodplains.
Floodplains are low-level areas along rivers, stream channels, large wetlands, or coastal waters. Such lands might be subject to periodic or infrequent inundation due to rain or melting snow. Floodplain ecosystem functions include natural moderation of floods, flood storage and conveyance, groundwater recharge, and nutrient cycling.
The risk of flooding typically depends on local topography, the frequency of precipitation events, and the size of the watershed above the floodplain. Flood potential is evaluated by the Federal Emergency Management Agency (FEMA), which defines 100- and 500-year floodplains. The 100-year floodplain is an area that has a 1 percent chance of inundation by a flood event in a given year, while 500-year floodplains have a 0.2 percent chance of inundation in a given year. Certain facilities inherently pose too great a risk to be in either the 100- or 500-year floodplain, such as hospitals, schools, or storage buildings for irreplaceable records. Federal, state, and local regulations often limit floodplain development to passive uses, such as recreational and preservation activities, to reduce the risks to human health and safety.
EO 11988, Floodplain Management, requires federal agencies to determine whether a proposed action would occur within a floodplain. This determination typically involves review of FEMA Flood Insurance Rate Maps, which contain enough general information to determine the relationship of the project area to nearby floodplains. EO 11988 directs federal agencies to avoid floodplains unless the agency determines that no practicable alternative exists. Where the only practicable alternative is to site in a floodplain, the agency should develop measures to reduce and mitigate unavoidable impacts.",Yes
EIS01406,closed,Is groundwater recharge a function of floodplains?,"Floodplains.
Floodplains are low-level areas along rivers, stream channels, large wetlands, or coastal waters. Such lands might be subject to periodic or infrequent inundation due to rain or melting snow. Floodplain ecosystem functions include natural moderation of floods, flood storage and conveyance, groundwater recharge, and nutrient cycling.
The risk of flooding typically depends on local topography, the frequency of precipitation events, and the size of the watershed above the floodplain. Flood potential is evaluated by the Federal Emergency Management Agency (FEMA), which defines 100- and 500-year floodplains. The 100-year floodplain is an area that has a 1 percent chance of inundation by a flood event in a given year, while 500-year floodplains have a 0.2 percent chance of inundation in a given year. Certain facilities inherently pose too great a risk to be in either the 100- or 500-year floodplain, such as hospitals, schools, or storage buildings for irreplaceable records. Federal, state, and local regulations often limit floodplain development to passive uses, such as recreational and preservation activities, to reduce the risks to human health and safety.
EO 11988, Floodplain Management, requires federal agencies to determine whether a proposed action would occur within a floodplain. This determination typically involves review of FEMA Flood Insurance Rate Maps, which contain enough general information to determine the relationship of the project area to nearby floodplains. EO 11988 directs federal agencies to avoid floodplains unless the agency determines that no practicable alternative exists. Where the only practicable alternative is to site in a floodplain, the agency should develop measures to reduce and mitigate unavoidable impacts.",Yes
EIS01407,closed,Do local regulations typically encourage dense development in floodplains?,"Floodplains.
Floodplains are low-level areas along rivers, stream channels, large wetlands, or coastal waters. Such lands might be subject to periodic or infrequent inundation due to rain or melting snow. Floodplain ecosystem functions include natural moderation of floods, flood storage and conveyance, groundwater recharge, and nutrient cycling.
The risk of flooding typically depends on local topography, the frequency of precipitation events, and the size of the watershed above the floodplain. Flood potential is evaluated by the Federal Emergency Management Agency (FEMA), which defines 100- and 500-year floodplains. The 100-year floodplain is an area that has a 1 percent chance of inundation by a flood event in a given year, while 500-year floodplains have a 0.2 percent chance of inundation in a given year. Certain facilities inherently pose too great a risk to be in either the 100- or 500-year floodplain, such as hospitals, schools, or storage buildings for irreplaceable records. Federal, state, and local regulations often limit floodplain development to passive uses, such as recreational and preservation activities, to reduce the risks to human health and safety.
EO 11988, Floodplain Management, requires federal agencies to determine whether a proposed action would occur within a floodplain. This determination typically involves review of FEMA Flood Insurance Rate Maps, which contain enough general information to determine the relationship of the project area to nearby floodplains. EO 11988 directs federal agencies to avoid floodplains unless the agency determines that no practicable alternative exists. Where the only practicable alternative is to site in a floodplain, the agency should develop measures to reduce and mitigate unavoidable impacts.",No
EIS01408,closed,Must federal agencies always avoid floodplains according to EO 11988?,"Floodplains.
Floodplains are low-level areas along rivers, stream channels, large wetlands, or coastal waters. Such lands might be subject to periodic or infrequent inundation due to rain or melting snow. Floodplain ecosystem functions include natural moderation of floods, flood storage and conveyance, groundwater recharge, and nutrient cycling.
The risk of flooding typically depends on local topography, the frequency of precipitation events, and the size of the watershed above the floodplain. Flood potential is evaluated by the Federal Emergency Management Agency (FEMA), which defines 100- and 500-year floodplains. The 100-year floodplain is an area that has a 1 percent chance of inundation by a flood event in a given year, while 500-year floodplains have a 0.2 percent chance of inundation in a given year. Certain facilities inherently pose too great a risk to be in either the 100- or 500-year floodplain, such as hospitals, schools, or storage buildings for irreplaceable records. Federal, state, and local regulations often limit floodplain development to passive uses, such as recreational and preservation activities, to reduce the risks to human health and safety.
EO 11988, Floodplain Management, requires federal agencies to determine whether a proposed action would occur within a floodplain. This determination typically involves review of FEMA Flood Insurance Rate Maps, which contain enough general information to determine the relationship of the project area to nearby floodplains. EO 11988 directs federal agencies to avoid floodplains unless the agency determines that no practicable alternative exists. Where the only practicable alternative is to site in a floodplain, the agency should develop measures to reduce and mitigate unavoidable impacts.",No
EIS01409,closed,Is the evaluation of flood potential done by the National Oceanic and Atmospheric Administration (NOAA)?,"Floodplains.
Floodplains are low-level areas along rivers, stream channels, large wetlands, or coastal waters. Such lands might be subject to periodic or infrequent inundation due to rain or melting snow. Floodplain ecosystem functions include natural moderation of floods, flood storage and conveyance, groundwater recharge, and nutrient cycling.
The risk of flooding typically depends on local topography, the frequency of precipitation events, and the size of the watershed above the floodplain. Flood potential is evaluated by the Federal Emergency Management Agency (FEMA), which defines 100- and 500-year floodplains. The 100-year floodplain is an area that has a 1 percent chance of inundation by a flood event in a given year, while 500-year floodplains have a 0.2 percent chance of inundation in a given year. Certain facilities inherently pose too great a risk to be in either the 100- or 500-year floodplain, such as hospitals, schools, or storage buildings for irreplaceable records. Federal, state, and local regulations often limit floodplain development to passive uses, such as recreational and preservation activities, to reduce the risks to human health and safety.
EO 11988, Floodplain Management, requires federal agencies to determine whether a proposed action would occur within a floodplain. This determination typically involves review of FEMA Flood Insurance Rate Maps, which contain enough general information to determine the relationship of the project area to nearby floodplains. EO 11988 directs federal agencies to avoid floodplains unless the agency determines that no practicable alternative exists. Where the only practicable alternative is to site in a floodplain, the agency should develop measures to reduce and mitigate unavoidable impacts.",No
EIS01410,closed,Can FEMA Flood Insurance Rate Maps determine the relationship of a project area to nearby floodplains?,"Floodplains.
Floodplains are low-level areas along rivers, stream channels, large wetlands, or coastal waters. Such lands might be subject to periodic or infrequent inundation due to rain or melting snow. Floodplain ecosystem functions include natural moderation of floods, flood storage and conveyance, groundwater recharge, and nutrient cycling.
The risk of flooding typically depends on local topography, the frequency of precipitation events, and the size of the watershed above the floodplain. Flood potential is evaluated by the Federal Emergency Management Agency (FEMA), which defines 100- and 500-year floodplains. The 100-year floodplain is an area that has a 1 percent chance of inundation by a flood event in a given year, while 500-year floodplains have a 0.2 percent chance of inundation in a given year. Certain facilities inherently pose too great a risk to be in either the 100- or 500-year floodplain, such as hospitals, schools, or storage buildings for irreplaceable records. Federal, state, and local regulations often limit floodplain development to passive uses, such as recreational and preservation activities, to reduce the risks to human health and safety.
EO 11988, Floodplain Management, requires federal agencies to determine whether a proposed action would occur within a floodplain. This determination typically involves review of FEMA Flood Insurance Rate Maps, which contain enough general information to determine the relationship of the project area to nearby floodplains. EO 11988 directs federal agencies to avoid floodplains unless the agency determines that no practicable alternative exists. Where the only practicable alternative is to site in a floodplain, the agency should develop measures to reduce and mitigate unavoidable impacts.",Yes
EIS01411,convergent,What is the likelihood of a 500-year floodplain being inundated in a given year?,"Floodplains.
Floodplains are low-level areas along rivers, stream channels, large wetlands, or coastal waters. Such lands might be subject to periodic or infrequent inundation due to rain or melting snow. Floodplain ecosystem functions include natural moderation of floods, flood storage and conveyance, groundwater recharge, and nutrient cycling.
The risk of flooding typically depends on local topography, the frequency of precipitation events, and the size of the watershed above the floodplain. Flood potential is evaluated by the Federal Emergency Management Agency (FEMA), which defines 100- and 500-year floodplains. The 100-year floodplain is an area that has a 1 percent chance of inundation by a flood event in a given year, while 500-year floodplains have a 0.2 percent chance of inundation in a given year. Certain facilities inherently pose too great a risk to be in either the 100- or 500-year floodplain, such as hospitals, schools, or storage buildings for irreplaceable records. Federal, state, and local regulations often limit floodplain development to passive uses, such as recreational and preservation activities, to reduce the risks to human health and safety.
EO 11988, Floodplain Management, requires federal agencies to determine whether a proposed action would occur within a floodplain. This determination typically involves review of FEMA Flood Insurance Rate Maps, which contain enough general information to determine the relationship of the project area to nearby floodplains. EO 11988 directs federal agencies to avoid floodplains unless the agency determines that no practicable alternative exists. Where the only practicable alternative is to site in a floodplain, the agency should develop measures to reduce and mitigate unavoidable impacts.",The likelihood of a 500-year floodplain being inundated in a given year is 0.2 percent.
EIS01412,convergent,What does EO 11988 require federal agencies to do in relation to floodplains?,"Floodplains.
Floodplains are low-level areas along rivers, stream channels, large wetlands, or coastal waters. Such lands might be subject to periodic or infrequent inundation due to rain or melting snow. Floodplain ecosystem functions include natural moderation of floods, flood storage and conveyance, groundwater recharge, and nutrient cycling.
The risk of flooding typically depends on local topography, the frequency of precipitation events, and the size of the watershed above the floodplain. Flood potential is evaluated by the Federal Emergency Management Agency (FEMA), which defines 100- and 500-year floodplains. The 100-year floodplain is an area that has a 1 percent chance of inundation by a flood event in a given year, while 500-year floodplains have a 0.2 percent chance of inundation in a given year. Certain facilities inherently pose too great a risk to be in either the 100- or 500-year floodplain, such as hospitals, schools, or storage buildings for irreplaceable records. Federal, state, and local regulations often limit floodplain development to passive uses, such as recreational and preservation activities, to reduce the risks to human health and safety.
EO 11988, Floodplain Management, requires federal agencies to determine whether a proposed action would occur within a floodplain. This determination typically involves review of FEMA Flood Insurance Rate Maps, which contain enough general information to determine the relationship of the project area to nearby floodplains. EO 11988 directs federal agencies to avoid floodplains unless the agency determines that no practicable alternative exists. Where the only practicable alternative is to site in a floodplain, the agency should develop measures to reduce and mitigate unavoidable impacts.","EO 11988 requires federal agencies to determine if their proposed actions would occur within a floodplain and review FEMA Flood Insurance Rate Maps for this purpose. If no practicable alternative exists, and the action must be situated within a floodplain, the agencies must develop and implement measures to minimize and mitigate adverse impacts and risks. Additionally, the federal agencies are directed to avoid developing in floodplains wherever possible."
EIS01413,divergent,"How might climate change alter the function and risks of floodplains in the future, and what steps could communities take to adapt?","Floodplains.
Floodplains are low-level areas along rivers, stream channels, large wetlands, or coastal waters. Such lands might be subject to periodic or infrequent inundation due to rain or melting snow. Floodplain ecosystem functions include natural moderation of floods, flood storage and conveyance, groundwater recharge, and nutrient cycling.
The risk of flooding typically depends on local topography, the frequency of precipitation events, and the size of the watershed above the floodplain. Flood potential is evaluated by the Federal Emergency Management Agency (FEMA), which defines 100- and 500-year floodplains. The 100-year floodplain is an area that has a 1 percent chance of inundation by a flood event in a given year, while 500-year floodplains have a 0.2 percent chance of inundation in a given year. Certain facilities inherently pose too great a risk to be in either the 100- or 500-year floodplain, such as hospitals, schools, or storage buildings for irreplaceable records. Federal, state, and local regulations often limit floodplain development to passive uses, such as recreational and preservation activities, to reduce the risks to human health and safety.
EO 11988, Floodplain Management, requires federal agencies to determine whether a proposed action would occur within a floodplain. This determination typically involves review of FEMA Flood Insurance Rate Maps, which contain enough general information to determine the relationship of the project area to nearby floodplains. EO 11988 directs federal agencies to avoid floodplains unless the agency determines that no practicable alternative exists. Where the only practicable alternative is to site in a floodplain, the agency should develop measures to reduce and mitigate unavoidable impacts.","Climate change may intensify the function and risks of floodplains chiefly by altering precipitation patterns and increasing the frequency and severity of extreme weather events, such as hurricanes and heavy rains. This could lead to more frequent and expansive flooding, altering floodplain ecosystems and increasing the risk to communities situated in these areas.

To adapt, communities could employ several strategies:
1. Updating floodplain management plans to integrate climate projections, ensuring new infrastructure and developments are built with resilience to increased flood risks.
2. Enhancing natural floodplain functions through the preservation and restoration of wetlands and riparian buffers which can absorb excess floodwater.
3. Implementing stricter zoning laws to restrict development in high-risk areas and encouraging relocation from these zones where feasible.
4. Investing in green infrastructure like permeable pavements and rain gardens to reduce runoff and increase water infiltration.
5. Strengthening public education programs about flood risks and personal preparedness measures.

These adaptive measures can help mitigate the heightened risks posed by climate-induced changes in floodplain dynamics."
EIS01414,divergent,What could be the long-term implications for wildlife and ecosystems if development in floodplains is not appropriately managed?,"Floodplains.
Floodplains are low-level areas along rivers, stream channels, large wetlands, or coastal waters. Such lands might be subject to periodic or infrequent inundation due to rain or melting snow. Floodplain ecosystem functions include natural moderation of floods, flood storage and conveyance, groundwater recharge, and nutrient cycling.
The risk of flooding typically depends on local topography, the frequency of precipitation events, and the size of the watershed above the floodplain. Flood potential is evaluated by the Federal Emergency Management Agency (FEMA), which defines 100- and 500-year floodplains. The 100-year floodplain is an area that has a 1 percent chance of inundation by a flood event in a given year, while 500-year floodplains have a 0.2 percent chance of inundation in a given year. Certain facilities inherently pose too great a risk to be in either the 100- or 500-year floodplain, such as hospitals, schools, or storage buildings for irreplaceable records. Federal, state, and local regulations often limit floodplain development to passive uses, such as recreational and preservation activities, to reduce the risks to human health and safety.
EO 11988, Floodplain Management, requires federal agencies to determine whether a proposed action would occur within a floodplain. This determination typically involves review of FEMA Flood Insurance Rate Maps, which contain enough general information to determine the relationship of the project area to nearby floodplains. EO 11988 directs federal agencies to avoid floodplains unless the agency determines that no practicable alternative exists. Where the only practicable alternative is to site in a floodplain, the agency should develop measures to reduce and mitigate unavoidable impacts.","Unmanaged development in floodplains can lead to several long-term implications for wildlife and ecosystems. These include habitat destruction, which results in loss of biodiversity as species that rely on floodplains are displaced or perish. Such development can also alter the natural flood regime, leading to increased erosion, sedimentation in water bodies, and degradation of water quality. Moreover, the disruption of nutrient cycling and reduced groundwater recharge can further degrade habitat quality and lower the resilience of ecosystems to natural disturbances. Over time, these impacts can lead to diminished ecosystem services, such as flood mitigation, water purification, and recreational opportunities."
EIS01415,funnel,What are floodplains?,"Floodplains.
Floodplains are low-level areas along rivers, stream channels, large wetlands, or coastal waters. Such lands might be subject to periodic or infrequent inundation due to rain or melting snow. Floodplain ecosystem functions include natural moderation of floods, flood storage and conveyance, groundwater recharge, and nutrient cycling.
The risk of flooding typically depends on local topography, the frequency of precipitation events, and the size of the watershed above the floodplain. Flood potential is evaluated by the Federal Emergency Management Agency (FEMA), which defines 100- and 500-year floodplains. The 100-year floodplain is an area that has a 1 percent chance of inundation by a flood event in a given year, while 500-year floodplains have a 0.2 percent chance of inundation in a given year. Certain facilities inherently pose too great a risk to be in either the 100- or 500-year floodplain, such as hospitals, schools, or storage buildings for irreplaceable records. Federal, state, and local regulations often limit floodplain development to passive uses, such as recreational and preservation activities, to reduce the risks to human health and safety.
EO 11988, Floodplain Management, requires federal agencies to determine whether a proposed action would occur within a floodplain. This determination typically involves review of FEMA Flood Insurance Rate Maps, which contain enough general information to determine the relationship of the project area to nearby floodplains. EO 11988 directs federal agencies to avoid floodplains unless the agency determines that no practicable alternative exists. Where the only practicable alternative is to site in a floodplain, the agency should develop measures to reduce and mitigate unavoidable impacts.","Floodplains are low-lying geographical areas adjacent to rivers, streams, or coastal regions that are naturally susceptible to periodic flooding. These areas are essential for the natural moderation of flood events, nutrient cycling, and groundwater recharge. They may be categorized by their flood risk, such as those defined in terms by the Federal Emergency Management Agency (FEMA) as 100-year or 500-year floodplains, indicating their statistical risk of flood occurrence. Development and use of floodplains are often regulated to minimize risks to human health and safety."
EIS01416,funnel,How does FEMA define 100- and 500-year floodplains?,"Floodplains.
Floodplains are low-level areas along rivers, stream channels, large wetlands, or coastal waters. Such lands might be subject to periodic or infrequent inundation due to rain or melting snow. Floodplain ecosystem functions include natural moderation of floods, flood storage and conveyance, groundwater recharge, and nutrient cycling.
The risk of flooding typically depends on local topography, the frequency of precipitation events, and the size of the watershed above the floodplain. Flood potential is evaluated by the Federal Emergency Management Agency (FEMA), which defines 100- and 500-year floodplains. The 100-year floodplain is an area that has a 1 percent chance of inundation by a flood event in a given year, while 500-year floodplains have a 0.2 percent chance of inundation in a given year. Certain facilities inherently pose too great a risk to be in either the 100- or 500-year floodplain, such as hospitals, schools, or storage buildings for irreplaceable records. Federal, state, and local regulations often limit floodplain development to passive uses, such as recreational and preservation activities, to reduce the risks to human health and safety.
EO 11988, Floodplain Management, requires federal agencies to determine whether a proposed action would occur within a floodplain. This determination typically involves review of FEMA Flood Insurance Rate Maps, which contain enough general information to determine the relationship of the project area to nearby floodplains. EO 11988 directs federal agencies to avoid floodplains unless the agency determines that no practicable alternative exists. Where the only practicable alternative is to site in a floodplain, the agency should develop measures to reduce and mitigate unavoidable impacts.","FEMA defines a 100-year floodplain as an area that has a 1 percent chance of experiencing inundation by a flood in any given year. Likewise, a 500-year floodplain is an area that has a 0.2 percent chance of experiencing a flood in any given year. These probabilities represent the statistical likelihood of flooding, not the interval between floods."
